"theYear","country","code","name","mean","median"
"2020","france","fr34013","no2",21.1364050959575,17.45
"2020","france","fr34014","no2",8.69367420469985,6.475
"2020","france","fr34014","pm25",8.72127992081542,6.2
"2020","france","fr34024","no2",9.6886291733264,6.2
"2020","france","fr34024","o3",57.3392762939118,59.675
"2020","france","fr34024","pm25",9.00768767205293,7.1
"2020","france","fr34025","no2",9.74896834197383,7.025
"2020","france","fr34028","no2",23.5576108877032,21.25
"2020","france","fr34029","no2",6.51223818267989,4.95
"2020","france","fr34029","o3",59.3710432194379,62.1
"2020","france","fr34030","no2",10.5202639415412,7.15
"2020","france","fr34032","no2",8.43604851559593,6.325
"2020","france","fr34032","o3",53.3982341222434,58.5
"2020","france","fr34041","o3",58.1655253788229,62.175
"2020","france","fr34046","no2",7.13435206622965,4.95
"2020","france","fr34046","o3",54.2535776497077,58.45
"2020","france","fr34047","no2",19.9453458839206,16.5
"2020","france","fr34051","no2",7.06003918239192,4.625
"2020","france","fr34051","o3",58.7619946244006,61.875
"2020","france","fr34057","no2",11.267421467696,7.775
"2020","france","fr34057","pm25",5.63298314456119,4.3
"2020","france","fr34061","no2",6.91838219615339,4.725
"2020","france","fr34061","o3",58.2541975955874,59.9
"2020","france","fr35002","no2",5.6482183316249,3.85
"2020","france","fr35002","o3",54.0614172323052,56.175
"2020","france","fr35004","no2",10.6284880728081,6.9
"2020","france","fr35004","o3",47.0767284757104,53.5
"2020","france","fr35005","no2",7.9136805504165,4.15
"2020","france","fr35005","o3",59.3576404572866,62.8
"2020","france","fr35006","no2",9.6911093347598,6.6
"2020","france","fr35006","o3",42.8176591880335,47.45
"2020","france","fr35010","no2",21.2908997655511,17.1
"2020","france","fr36002","no2",15.6335652019253,11.95
"2020","france","fr36002","o3",53.5509523374525,58.95
"2020","france","fr36002","pm25",9.98639004054857,7.2
"2020","france","fr36019","no2",10.0954574457393,7.2
"2020","france","fr36019","o3",55.5112453158912,61.5
"2020","france","fr36019","pm25",11.5381539408289,8.725
"2020","france","fr38001","no2",7.7183086427984,5.3
"2020","france","fr38008","no2",5.80732837052457,4.65
"2020","france","fr38008","o3",35.828603655292,38.3
"2020","france","fr38008","pm25",5.53837529615644,5.35
"2020","france","fr38011","no2",8.90096355949145,6.7
"2020","france","fr38011","o3",29.6514515173518,33.95
"2020","france","fr38011","pm25",5.34456029019327,5.1
"2020","france","fr38020","no2",8.55781526599247,6.9
"2020","france","fr38020","o3",34.5487894097242,33
"2020","france","fr38020","pm25",4.85929822288539,4.7
"2020","france","fr39008","pm25",9.23765670945106,6.15
"2020","france","fr39009","no2",7.96814758536992,5.725
"2020","france","fr39009","o3",28.9456079960062,27.875
"2020","france","fr39009","pm25",9.40967401451798,6.8
"2020","france","fr39010","no2",25.2334491313218,23.15
"2020","france","fr41001","no2",13.4283197405667,8.825
"2020","france","fr41001","o3",58.4033292278032,65.5
"2020","france","fr41001","pm25",9.12447946159949,8.15
"2020","france","fr41002","no2",8.98433227602611,6.05
"2020","france","fr41002","o3",74.4041603320302,78.3
"2020","france","fr41002","pm25",5.75212089883342,3.95
"2020","france","fr82001","no2",18.7483754322462,14.55
"2020","france","fr82006","no2",12.8320408080055,8.4
"2020","france","fr82006","o3",60.4130388861287,68.575
"2020","france","fr82006","pm25",8.12769523308419,6.05
"2020","france","fr82010","no2",15.6743604794046,10.725
"2020","france","fr82010","o3",48.2347285348354,57.65
"2020","france","fr82010","pm25",9.74339655133418,6.65
"2020","france","fr82020","no2",17.0721525015296,12.4
"2020","france","fr82040","no2",12.4231604011957,9.25
"2020","france","fr82040","o3",54.32047818698,60.775
"2020","france","fr82050","o3",61.4618723679065,67.775
"2020","france","fr82050","pm25",5.94663555916451,4.25
"2020","france","fr82060","o3",54.3387117230625,61.35
"2020","germany","debb021","no2",12.9685941594562,10.375
"2020","germany","debb021","o3",55.5635422279361,61.275
"2020","germany","debb021","pm25",9.34741640660405,6.95
"2020","germany","debb044","no2",22.0283586691972,19.65
"2020","germany","debb044","pm25",10.2629513527864,7.45
"2020","germany","debb045","no2",27.7701092137928,24.4
"2020","germany","debb045","pm25",11.0037157352039,8.275
"2020","germany","debb049","no2",21.0098473482462,17.45
"2020","germany","debb049","pm25",9.74050539784478,7.25
"2020","germany","debb054","no2",25.7566273979241,22.55
"2020","germany","debb054","pm25",9.97306121625207,7.6
"2020","germany","debb060","no2",20.7931611643153,18.35
"2020","germany","debb060","pm25",10.2297017735391,7.4
"2020","germany","debb064","no2",10.6025937140915,8.5
"2020","germany","debb064","o3",52.6526296867464,59.85
"2020","germany","debb064","pm25",10.2431313994838,7.375
"2020","germany","debb068","no2",20.0863259617019,17.3
"2020","germany","debb068","pm25",10.8104570743154,8
"2020","germany","debb073","no2",26.9937241961066,25.45
"2020","germany","debb073","pm25",10.4461928978185,7.5
"2020","germany","debe010","no2",22.2358028565873,20.535
"2020","germany","debe010","o3",47.3770752578005,50.6675
"2020","germany","debe018","no2",18.4237545959537,15.9375
"2020","germany","debe034","no2",19.9747898831194,17.875
"2020","germany","debe034","o3",47.7654644054286,52.2125
"2020","germany","debe061","no2",31.8820307742259,28.215
"2020","germany","debe063","no2",36.056125558647,33.5225
"2020","germany","debe064","no2",36.2499670157588,32.2075
"2020","germany","debe065","no2",28.3647748621444,26.8775
"2020","germany","debe065","o3",42.690762397496,43.45
"2020","germany","debe066","no2",15.4984906364107,13.4975
"2020","germany","debe067","no2",25.6465391883221,24.005
"2020","germany","debe068","no2",18.2082234002068,15.965
"2020","germany","debe069","no2",34.3310114662728,30.84
"2020","germany","debw009","no2",17.5877378600085,14.6745
"2020","germany","debw009","o3",53.8355478295811,60.2695
"2020","germany","debw013","no2",23.1658167067627,18.883
"2020","germany","debw013","o3",49.5953225329976,57.79325
"2020","germany","debw013","pm25",8.66044989508534,6.61231884
"2020","germany","debw015","no2",21.4969640659819,15.48525
"2020","germany","debw015","o3",46.5780238986555,59.46225
"2020","germany","debw015","pm25",8.60394436839027,7.273550725
"2020","germany","debw019","no2",20.0914319528587,15.54925
"2020","germany","debw019","o3",44.2720484479386,51.907
"2020","germany","debw019","pm25",8.96985562372021,7.04710145
"2020","germany","debw027","no2",19.9604221235053,15.97975
"2020","germany","debw027","o3",48.9105035117546,58.0905
"2020","germany","debw033","no2",22.4862066645205,19.4815
"2020","germany","debw033","o3",45.8531555851419,57.67675
"2020","germany","debw033","pm25",8.16485336465461,7.48188406
"2020","germany","debw038","no2",19.3136099998863,15.681
"2020","germany","debw038","o3",48.3469779811975,53.439
"2020","germany","debw052","no2",17.2137187370698,12.9495
"2020","germany","debw052","o3",50.9981717802573,62.639
"2020","germany","debw052","pm25",7.77833962773857,7.08333333
"2020","germany","debw080","no2",29.9779975927821,28.5
"2020","germany","debw080","pm25",9.19801824109577,7.5
"2020","germany","debw081","no2",17.1932909511143,10.95025
"2020","germany","debw081","o3",51.509421403563,59.599
"2020","germany","debw081","pm25",7.60797541678972,6.177536235
"2020","germany","debw084","no2",12.9097981493289,8.28825
"2020","germany","debw084","o3",56.3692852744333,63.365
"2020","germany","debw084","pm25",7.21210802261501,6.12318841
"2020","germany","debw098","no2",34.2037223541381,31.37125
"2020","germany","debw098","pm25",10.5975891947104,9.13043478
"2020","germany","debw099","no2",33.2202121919183,31.77525
"2020","germany","debw099","pm25",9.68112987720285,8.05555556
"2020","germany","debw116","no2",33.5883232707789,30.924
"2020","germany","debw118","no2",38.4609176358749,36.2545
"2020","germany","debw118","pm25",9.8684936918762,8.15217391
"2020","germany","debw120","no2",29.5000246187018,27.671
"2020","germany","debw122","no2",30.4717399558642,28.154
"2020","germany","debw122","pm25",7.78595058472538,6.99275362
"2020","germany","debw136","no2",34.1093837312595,31.9425
"2020","germany","debw147","no2",35.1746096745537,32.32125
"2020","germany","debw147","pm25",9.54100550130685,8.19746377
"2020","germany","debw152","no2",32.270698402879,29.12875
"2020","germany","debw152","pm25",9.36531487226507,8.02536232
"2020","germany","debw156","no2",26.9236147315569,25.0165
"2020","germany","debw156","pm25",7.42316632326483,5.79710145
"2020","germany","deby001","no2",24.5637872149642,20.9913702
"2020","germany","deby001","pm25",10.412384904004,8.9021499175
"2020","germany","deby006","no2",22.8239437830479,17.0579080575
"2020","germany","deby007","no2",21.2045237668538,14.918858055
"2020","germany","deby007","o3",45.4362536774275,56.41550064
"2020","germany","deby007","pm25",9.63951208723399,7.6422626975
"2020","germany","deby009","no2",17.9918348557264,14.267104865
"2020","germany","deby009","pm25",10.1460641236289,7.734999895
"2020","germany","deby014","pm25",10.1194700340045,7.81787491
"2020","germany","deby021","no2",19.9901990641962,15.345711945
"2020","germany","deby021","pm25",10.2805283423153,8.3396878275
"2020","germany","deby028","no2",15.5064574677218,12.4746053225
"2020","germany","deby028","pm25",9.37720270884825,7.1204123475
"2020","germany","deby032","no2",17.0209350448017,13.6846618675
"2020","germany","deby033","no2",20.9272654804425,18.20869255
"2020","germany","deby035","no2",18.544432181259,15.4164564625
"2020","germany","deby035","pm25",9.63282012888867,7.5696249025
"2020","germany","deby037","no2",33.4638959151382,31.0685648925
"2020","germany","deby037","o3",40.9697695356087,46.458208085
"2020","germany","deby037","pm25",10.0365184022614,7.9587625275
"2020","germany","deby039","no2",23.1194302852648,18.5810556375
"2020","germany","deby039","o3",49.2124638189254,59.7222814575
"2020","germany","deby039","pm25",8.9438688597173,7.18599987
"2020","germany","deby052","no2",23.1957146154925,19.9863748525
"2020","germany","deby052","o3",42.3531515298018,49.761994365
"2020","germany","deby052","pm25",9.90740366910777,7.7696000325
"2020","germany","deby053","no2",26.7980558264329,24.38612652
"2020","germany","deby053","pm25",10.7061766643349,9.078024865
"2020","germany","deby058","no2",22.7461835692285,18.3473134025
"2020","germany","deby058","o3",41.9875145919422,50.542072295
"2020","germany","deby058","pm25",11.0347624494446,8.329900265
"2020","germany","deby063","no2",29.6198790984454,27.822945595
"2020","germany","deby068","no2",18.69435223185,15.2054190625
"2020","germany","deby068","o3",45.3297519917798,54.05879116
"2020","germany","deby075","no2",19.8882036497155,17.36573887
"2020","germany","deby075","o3",42.0541504018465,53.13417816
"2020","germany","deby075","pm25",10.1529963878926,8.0433748975
"2020","germany","deby079","no2",9.0910847998607,6.4883720875
"2020","germany","deby079","o3",47.7445982006769,54.43073177
"2020","germany","deby110","no2",32.5140816451721,29.749764445
"2020","germany","deby111","no2",21.8184849510266,19.6881032
"2020","germany","deby115","no2",54.3875032184972,50.34104538
"2020","germany","deby115","pm25",11.5001113504367,10.0253248225
"2020","germany","deby118","no2",22.894226784667,20.218921185
"2020","germany","deby118","pm25",11.0749625295543,7.9529377225
"2020","germany","deby119","no2",26.1979158846232,22.80753088
"2020","germany","deby120","no2",35.535511880749,31.036311835
"2020","germany","deby188","no2",17.9715381493552,13.25374532
"2020","germany","deby188","o3",43.7142360251837,51.9372272475
"2020","germany","dehb001","no2",17.5806193632751,15.3325
"2020","germany","dehb001","o3",48.5983189271219,52.925
"2020","germany","dehb002","no2",16.0836678898447,13.69
"2020","germany","dehb002","o3",45.9797304987454,48.04
"2020","germany","dehb002","pm25",9.06132419060289,6.5475
"2020","germany","dehb004","no2",15.2476156821787,12.84
"2020","germany","dehb004","o3",49.2016698555034,52.72
"2020","germany","dehb005","no2",17.1279509595665,13.29
"2020","germany","dehb005","o3",46.7760021181089,49.335
"2020","germany","dehb005","pm25",8.95558534568304,6.6
"2020","germany","dehb006","no2",29.6494051453778,25.755
"2020","germany","dehb006","o3",41.5774344305717,40.865
"2020","germany","dehb011","no2",29.5780984758822,25.64
"2020","germany","dehb012","no2",17.6888952475396,15.61
"2020","germany","dehb012","pm25",9.89581038710863,7.2
"2020","germany","dehe001","no2",17.167331860557,13.90478158
"2020","germany","dehe001","o3",49.7311310661486,57.65948105
"2020","germany","dehe001","pm25",7.94522142952103,5.843574765
"2020","germany","dehe005","no2",30.3558421851469,28.325964925
"2020","germany","dehe005","o3",40.4118280638104,43.60669422
"2020","germany","dehe005","pm25",10.7465320381054,7.38542509
"2020","germany","dehe008","no2",24.6448937938643,21.7134056075
"2020","germany","dehe008","o3",44.3442492986432,52.131414415
"2020","germany","dehe011","no2",21.5866249917653,16.2749085425
"2020","germany","dehe011","o3",46.7295153466686,56.350362775
"2020","germany","dehe013","no2",16.3163019551925,12.4978482725
"2020","germany","dehe013","o3",49.4433656619732,55.26315689
"2020","germany","dehe018","no2",21.9436015025817,16.35080517
"2020","germany","dehe018","o3",46.2875913413544,57.23192024
"2020","germany","dehe018","pm25",9.51680006307677,6.1488125325
"2020","germany","dehe020","no2",23.697183623481,21.421539305
"2020","germany","dehe020","o3",40.0286585385306,49.8215761175
"2020","germany","dehe022","no2",21.6278929934801,16.06146288
"2020","germany","dehe022","o3",46.8960296748355,55.732187275
"2020","germany","dehe022","pm25",9.04802410968869,5.8585752225
"2020","germany","dehe030","no2",18.9706252124394,12.72616459
"2020","germany","dehe030","o3",45.235848486274,54.59430313
"2020","germany","dehe030","pm25",8.64200146814148,6.2113374475
"2020","germany","dehe032","no2",12.1688748407967,10.36913824
"2020","germany","dehe032","o3",46.320394487844,54.24343586
"2020","germany","dehe037","no2",37.2887383225725,35.986406325
"2020","germany","dehe037","pm25",8.87225759585732,5.7066500175
"2020","germany","dehe040","no2",27.5852516049781,23.6466559025
"2020","germany","dehe040","pm25",9.10259838699895,6.4821876275
"2020","germany","dehe041","no2",33.8831603189621,28.7102894775
"2020","germany","dehe041","pm25",9.83838189390708,7.288774965
"2020","germany","dehe044","no2",19.5062624356921,16.18109848
"2020","germany","dehe044","o3",45.2213448817002,54.8010082275
"2020","germany","dehe045","no2",13.7443048305346,10.562737485
"2020","germany","dehe045","o3",47.3680845634893,54.971128465
"2020","germany","dehe049","no2",31.3543761991895,30.034252205
"2020","germany","dehe059","no2",30.3365959564137,27.573097705
"2020","germany","dehe059","pm25",10.6100909275108,8.9648501875
"2020","germany","dehe061","no2",33.2079474627901,31.395118445
"2020","germany","dehe061","pm25",9.58776180531136,6.8352376225
"2020","germany","dehe062","no2",26.8953303359586,25.1251468675
"2020","germany","dehe062","pm25",8.84501581801645,6.28451252
"2020","germany","dehe063","no2",26.6723894341409,25.13639927
"2020","germany","dehe063","pm25",9.19618643431589,5.7141
"2020","germany","dehe112","no2",36.5671130367394,33.957523345
"2020","germany","dehe112","pm25",9.81789821340308,6.78793764
"2020","germany","dehe116","no2",30.5357751497321,27.9322101425
"2020","germany","dehh008","no2",19.8655699339078,16.273
"2020","germany","dehh008","o3",45.7786515907905,48.66375
"2020","germany","dehh008","pm25",9.00986059314887,6.24875
"2020","germany","dehh026","no2",34.39876833307,30.93575
"2020","germany","dehh059","no2",20.1709447718703,16.47125
"2020","germany","dehh059","pm25",9.55684791623076,7.9345
"2020","germany","dehh064","no2",36.9612324337277,34.40775
"2020","germany","dehh064","pm25",10.3447190502215,8.3935
"2020","germany","dehh068","no2",41.2572484092804,37.452
"2020","germany","dehh068","pm25",10.5506743126567,7.57
"2020","germany","dehh070","no2",36.2853083035292,34.41425
"2020","germany","dehh079","no2",24.7766810703869,22.43725
"2020","germany","demv019","no2",7.25455779429568,6.125
"2020","germany","demv019","o3",49.9169150219532,52.535
"2020","germany","demv019","pm25",8.91542681460003,6.601
"2020","germany","demv020","no2",27.6048941558854,23.88
"2020","germany","demv020","pm25",12.1455314305403,9.27925
"2020","germany","demv021","no2",10.906806666656,8.105
"2020","germany","demv021","o3",51.3375848822689,55.8025
"2020","germany","demv021","pm25",8.91606570897616,6.856
"2020","germany","demv022","no2",23.4999059839372,20.88
